Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,student_id,profile_source,Skill_React,Skill_NodeJS,Skill_Python,Skill_MongoDB,Skill_HTML/CSS,Skill_Angular,Skill_Vue,Skill_Express,Skill_Java,Skill_PHP,Skill_FastAPI,Skill_MySQL,Skill_PostgreSQL,Skill_Firebase,Skill_TensorFlow,Skill_Pandas,Religion,LivingCity,Ethnicity_Group
19,90,0,2,1,5,85,0,1,0,2,0,0,2,5,0,2,2,Male,73,SIM-0915,synthetic_simulation,4,2,5,4,3,1,5,2,5,1,4,5,4,4,4,1,Other,Negombo,Group C
22,66,2,0,0,8,95,1,1,3,2,2,0,2,3,0,1,1,Non-binary,67,SIM-0916,synthetic_simulation,5,1,1,1,4,5,3,2,4,1,1,1,5,4,4,1,Hinduism,Galle,Group D
24,70,2,0,0,5,62,2,1,2,1,2,0,0,4,1,0,2,Female,65,SIM-0917,synthetic_simulation,3,3,1,2,1,4,1,4,5,5,5,1,5,1,5,2,Hinduism,Negombo,Group C
21,89,2,2,0,4,57,2,1,1,0,2,0,2,2,0,1,2,Male,68,SIM-0918,synthetic_simulation,1,3,1,1,1,1,5,5,2,5,2,4,2,5,3,4,Hinduism,Jaffna,Group B
17,67,1,0,1,9,62,0,1,3,2,2,1,2,3,0,1,2,Male,65,SIM-0919,synthetic_simulation,5,2,1,2,5,5,3,4,1,4,3,1,3,4,4,5,Buddhism,Colombo,Group D
21,74,0,2,0,6,94,2,1,1,1,0,1,2,1,0,1,2,Female,97,SIM-0920,synthetic_simulation,4,5,1,3,5,5,3,5,5,5,4,4,1,4,5,1,Christianity,Negombo,Group D
26,71,0,1,1,4,83,1,1,1,2,2,1,0,3,0,0,1,Male,66,SIM-0921,synthetic_simulation,3,5,2,5,5,1,5,5,5,1,4,4,2,5,4,3,Christianity,Jaffna,Group C
14,74,0,0,1,6,73,0,1,2,2,2,0,1,3,0,1,2,Male,67,SIM-0922,synthetic_simulation,5,2,4,4,3,5,2,4,5,1,2,1,4,2,2,2,Hinduism,Negombo,Group B
21,88,0,2,0,6,91,2,1,2,0,2,1,1,1,0,1,1,Male,70,SIM-0923,synthetic_simulation,5,5,4,4,3,1,4,3,4,1,5,4,2,5,5,1,Other,Jaffna,Group B
16,75,0,2,1,9,62,2,1,3,1,2,1,2,4,0,1,1,Female,66,SIM-0924,synthetic_simulation,5,4,2,1,1,2,1,3,1,2,5,2,4,3,1,4,Other,Colombo,Group C
27,82,2,0,1,5,62,1,1,1,1,0,0,1,4,0,1,1,Male,69,SIM-0925,synthetic_simulation,3,5,2,1,3,3,5,5,1,2,5,2,5,3,4,5,Other,Negombo,Group A
11,64,0,2,1,5,78,1,1,2,1,0,0,1,4,0,0,1,Non-binary,62,SIM-0926,synthetic_simulation,3,5,3,2,1,2,5,4,2,5,3,4,1,1,4,1,Hinduism,Galle,Group D
17,92,2,1,1,8,90,0,1,1,0,1,1,0,3,0,1,2,Female,68,SIM-0927,synthetic_simulation,2,5,4,4,4,1,2,2,2,3,3,2,1,2,2,4,Other,Negombo,Group D
22,75,2,0,1,6,63,1,1,1,1,2,1,2,2,0,0,2,Female,67,SIM-0928,synthetic_simulation,4,4,1,3,2,4,1,5,5,3,5,5,1,4,2,4,Islam,Jaffna,Group B
29,86,2,2,1,7,61,2,1,0,2,2,1,0,4,0,1,0,Non-binary,68,SIM-0929,synthetic_simulation,1,5,2,1,1,4,5,5,1,1,3,3,5,1,1,2,Hinduism,Kandy,Group D
20,89,0,2,1,6,74,2,1,1,1,0,0,1,2,0,1,1,Non-binary,69,SIM-0930,synthetic_simulation,5,4,1,4,1,3,2,1,1,2,4,2,4,1,5,4,Christianity,Colombo,Group A
17,68,2,2,1,10,57,2,1,1,0,2,0,2,1,1,1,1,Non-binary,62,SIM-0931,synthetic_simulation,2,2,4,5,4,1,4,3,5,4,5,1,5,4,1,2,Buddhism,Negombo,Group C
31,95,0,2,1,5,87,2,1,2,1,2,1,1,3,0,2,1,Non-binary,75,SIM-0932,synthetic_simulation,1,1,5,2,5,5,3,4,3,5,3,2,1,4,1,3,Islam,Jaffna,Group C
11,85,2,2,0,7,79,1,1,2,0,1,1,2,3,0,1,2,Male,65,SIM-0933,synthetic_simulation,2,2,5,1,5,2,4,2,1,2,4,5,1,5,3,2,Buddhism,Galle,Group C
7,77,0,2,0,9,76,2,1,2,2,0,1,0,3,0,0,1,Female,63,SIM-0934,synthetic_simulation,3,1,2,1,5,2,4,2,5,1,4,5,1,3,1,1,Islam,Colombo,Group D
23,67,0,2,0,6,94,1,1,1,2,2,1,2,2,0,0,0,Non-binary,66,SIM-0935,synthetic_simulation,5,2,3,3,1,3,4,5,5,1,3,5,4,4,4,2,Hinduism,Colombo,Group B
17,98,1,0,0,6,87,0,0,3,2,2,0,2,5,0,0,2,Male,71,SIM-0936,synthetic_simulation,1,1,1,1,1,3,4,2,3,3,5,2,4,5,1,5,Christianity,Galle,Group A
14,90,0,2,1,8,57,2,1,0,2,2,1,2,3,1,0,1,Male,66,SIM-0937,synthetic_simulation,1,1,2,4,3,3,3,2,2,1,5,3,2,3,2,3,Islam,Galle,Group B
24,68,2,2,0,9,71,2,1,2,2,2,1,1,4,0,0,2,Male,66,SIM-0938,synthetic_simulation,1,3,3,4,3,3,1,5,5,1,3,1,2,2,2,2,Hinduism,Jaffna,Group C
21,74,2,0,0,6,66,1,1,1,2,0,0,0,4,0,1,2,Female,66,SIM-0939,synthetic_simulation,1,1,1,4,2,3,1,3,1,4,3,3,3,2,4,3,Christianity,Negombo,Group A
17,92,0,0,1,9,90,2,1,1,0,1,1,2,3,0,1,1,Male,71,SIM-0940,synthetic_simulation,1,1,4,5,2,3,2,1,2,5,1,2,4,2,3,2,Buddhism,Colombo,Group D
12,88,2,2,1,7,86,0,1,3,2,0,1,2,3,1,1,1,Non-binary,68,SIM-0941,synthetic_simulation,2,3,5,5,3,5,2,3,2,4,4,3,5,4,1,4,Islam,Kandy,Group A
25,91,2,2,0,8,74,0,1,1,2,0,0,2,3,0,0,1,Non-binary,71,SIM-0942,synthetic_simulation,5,5,3,1,1,5,5,3,2,3,5,4,4,3,5,4,Hinduism,Galle,Group D
24,78,2,2,1,9,91,1,1,0,0,0,1,0,3,0,2,0,Non-binary,68,SIM-0943,synthetic_simulation,3,5,1,5,4,2,4,1,5,2,2,1,2,3,2,1,Islam,Galle,Group C
19,89,1,2,0,8,71,2,1,2,1,0,1,2,4,0,1,2,Non-binary,68,SIM-0944,synthetic_simulation,3,3,2,5,3,2,4,5,1,3,4,4,1,2,4,4,Other,Colombo,Group C
31,75,2,2,0,7,90,1,1,2,2,0,1,1,2,1,1,1,Male,68,SIM-0945,synthetic_simulation,3,4,1,3,1,3,3,3,3,1,5,4,2,1,5,5,Islam,Galle,Group C
14,68,2,2,1,6,52,2,1,2,1,2,1,2,2,0,0,2,Female,62,SIM-0946,synthetic_simulation,3,1,2,5,3,2,4,4,4,5,1,3,2,3,1,4,Christianity,Galle,Group B
11,85,0,1,1,10,57,0,1,0,2,0,1,1,5,0,1,2,Non-binary,65,SIM-0947,synthetic_simulation,2,1,5,2,5,3,3,4,4,1,4,4,2,3,1,5,Other,Negombo,Group A
16,99,1,0,0,6,88,0,1,2,1,1,1,1,3,0,2,2,Female,71,SIM-0948,synthetic_simulation,4,3,5,2,3,5,5,1,2,5,4,1,3,5,1,2,Christianity,Jaffna,Group A
20,72,2,0,1,7,56,1,1,0,1,2,1,0,6,1,0,1,Non-binary,63,SIM-0949,synthetic_simulation,5,3,1,2,5,4,2,4,4,5,5,4,3,2,5,2,Buddhism,Jaffna,Group A
21,78,0,2,0,8,84,1,1,1,0,1,1,2,4,0,1,2,Female,68,SIM-0950,synthetic_simulation,1,4,1,1,1,5,2,5,4,5,2,2,3,1,1,5,Other,Galle,Group D
19,87,0,1,1,8,86,1,1,1,2,0,1,2,4,0,1,1,Non-binary,69,SIM-0951,synthetic_simulation,4,5,2,4,5,1,5,2,5,2,3,1,5,5,3,1,Other,Kandy,Group B
22,82,0,0,0,10,83,2,1,1,1,0,0,1,2,1,0,1,Non-binary,69,SIM-0952,synthetic_simulation,3,2,2,3,3,5,5,5,3,3,2,2,3,1,5,4,Christianity,Galle,Group B
12,94,2,0,1,7,91,1,1,3,2,2,0,2,3,0,2,2,Non-binary,71,SIM-0953,synthetic_simulation,4,5,3,1,5,1,4,1,4,2,1,2,5,1,2,5,Hinduism,Kandy,Group B
29,90,2,0,0,7,76,2,1,0,1,2,1,1,1,0,2,1,Male,71,SIM-0954,synthetic_simulation,5,1,3,4,4,2,2,2,3,2,4,5,4,1,3,4,Islam,Kandy,Group B
20,62,2,2,1,9,95,1,1,0,2,2,0,1,3,1,1,2,Female,62,SIM-0955,synthetic_simulation,1,3,3,3,5,5,1,4,4,2,5,5,4,4,4,3,Buddhism,Kandy,Group B
27,100,1,1,1,7,78,1,1,2,2,2,1,0,2,0,1,2,Non-binary,70,SIM-0956,synthetic_simulation,1,4,1,3,5,4,5,3,2,4,4,2,3,3,1,1,Buddhism,Kandy,Group D
22,90,0,0,0,8,75,0,1,1,1,1,0,1,3,0,0,1,Non-binary,70,SIM-0957,synthetic_simulation,5,5,3,3,2,5,2,4,2,4,3,4,4,3,4,2,Hinduism,Colombo,Group A
23,95,2,2,1,7,75,2,1,2,0,2,1,2,2,0,0,2,Female,73,SIM-0958,synthetic_simulation,5,4,1,2,4,5,2,5,3,4,2,2,4,5,2,5,Christianity,Galle,Group B
23,86,2,0,1,8,96,1,1,3,2,2,0,2,2,0,1,1,Male,71,SIM-0959,synthetic_simulation,3,5,5,2,1,5,3,5,3,2,2,2,1,1,4,3,Buddhism,Colombo,Group C
23,94,2,1,1,8,62,2,1,2,1,2,1,2,0,0,2,1,Male,69,SIM-0960,synthetic_simulation,1,1,4,2,5,3,2,1,3,1,1,5,3,1,2,5,Islam,Kandy,Group C
24,64,2,0,1,6,85,0,1,0,0,1,0,1,3,1,2,2,Male,66,SIM-0961,synthetic_simulation,4,2,5,3,4,5,5,3,3,4,5,3,3,3,4,5,Hinduism,Negombo,Group C
28,74,2,1,1,4,62,2,1,1,1,2,0,1,3,0,1,1,Female,65,SIM-0962,synthetic_simulation,2,4,1,3,1,5,4,3,1,4,3,3,2,1,2,5,Other,Jaffna,Group A
21,95,0,2,0,4,55,2,1,2,2,0,0,1,1,0,0,2,Male,71,SIM-0963,synthetic_simulation,2,4,1,2,4,4,2,2,2,2,3,3,2,1,5,5,Islam,Galle,Group C
24,68,2,2,1,4,98,0,1,2,2,0,1,0,2,0,1,2,Non-binary,68,SIM-0964,synthetic_simulation,5,2,4,3,2,1,1,2,4,3,5,2,4,1,5,2,Christianity,Galle,Group D
19,63,2,0,1,7,56,2,1,2,1,2,0,2,3,0,1,2,Female,64,SIM-0965,synthetic_simulation,3,4,2,2,1,1,5,5,1,1,1,2,2,2,4,2,Christianity,Colombo,Group D
29,92,1,1,1,4,84,2,1,2,1,2,1,0,3,0,2,2,Female,71,SIM-0966,synthetic_simulation,2,4,2,2,1,4,4,1,3,5,3,4,1,2,3,2,Hinduism,Kandy,Group A
16,93,1,2,0,7,71,2,1,0,2,0,1,2,2,0,1,2,Non-binary,67,SIM-0967,synthetic_simulation,1,5,2,2,5,2,4,5,4,5,1,5,3,2,3,1,Other,Kandy,Group D
31,67,2,1,0,7,92,0,1,2,2,2,1,0,3,0,1,0,Female,66,SIM-0968,synthetic_simulation,5,5,3,4,3,5,5,3,2,1,5,2,1,5,5,2,Other,Colombo,Group D
20,94,1,0,1,8,89,2,1,1,1,2,1,2,4,0,1,2,Female,71,SIM-0969,synthetic_simulation,4,2,2,3,1,2,4,3,3,2,5,1,3,1,1,4,Hinduism,Galle,Group D
11,87,1,2,0,8,57,0,1,0,1,2,1,0,2,0,1,1,Female,62,SIM-0970,synthetic_simulation,5,1,3,1,1,4,1,5,5,3,5,1,5,2,1,2,Hinduism,Colombo,Group C
21,81,0,2,0,8,73,2,1,3,1,2,1,2,2,1,1,2,Female,67,SIM-0971,synthetic_simulation,4,4,3,2,2,2,2,3,3,3,3,5,3,2,3,5,Hinduism,Jaffna,Group B
16,93,2,1,1,8,51,2,1,3,1,2,1,1,2,0,0,2,Non-binary,67,SIM-0972,synthetic_simulation,5,1,2,1,2,1,5,2,4,5,5,1,1,4,4,5,Other,Galle,Group C
25,77,1,2,1,7,71,2,1,0,2,2,1,0,3,0,1,2,Non-binary,66,SIM-0973,synthetic_simulation,5,2,2,4,2,3,2,3,2,3,3,1,4,5,3,4,Christianity,Kandy,Group C
16,68,1,2,1,7,85,0,1,1,1,0,0,2,3,0,2,1,Non-binary,64,SIM-0974,synthetic_simulation,5,2,4,3,5,2,2,2,3,5,1,5,2,2,5,3,Christianity,Negombo,Group D
17,71,1,2,1,6,62,2,1,2,1,2,1,1,3,1,0,2,Female,62,SIM-0975,synthetic_simulation,4,5,4,2,1,3,4,4,2,4,4,2,2,2,4,5,Islam,Negombo,Group D
9,80,2,0,0,7,91,1,1,1,2,2,1,1,3,0,0,2,Non-binary,65,SIM-0976,synthetic_simulation,4,4,3,2,2,2,5,1,1,2,1,2,1,2,5,5,Christianity,Galle,Group D
17,81,2,1,1,5,53,1,1,0,2,2,1,1,1,0,0,2,Male,63,SIM-0977,synthetic_simulation,5,3,4,2,2,4,2,1,5,3,3,4,2,4,3,2,Hinduism,Galle,Group A
5,92,2,2,1,9,52,2,1,2,0,2,0,1,4,1,0,1,Non-binary,64,SIM-0978,synthetic_simulation,2,2,3,1,4,3,3,3,1,2,2,2,4,4,3,2,Islam,Kandy,Group A
10,92,1,0,1,6,51,1,1,1,2,2,0,1,3,0,1,2,Male,65,SIM-0979,synthetic_simulation,3,4,1,4,4,2,1,1,5,4,2,1,2,5,5,5,Buddhism,Negombo,Group B
25,83,2,0,0,7,64,2,1,0,1,2,1,1,2,0,0,1,Non-binary,68,SIM-0980,synthetic_simulation,3,1,3,3,2,4,4,4,1,1,4,1,5,1,4,4,Other,Colombo,Group C
25,91,2,0,1,7,73,2,1,2,1,2,1,2,3,0,1,2,Female,72,SIM-0981,synthetic_simulation,3,5,3,4,5,1,5,3,2,1,5,4,3,1,4,5,Islam,Colombo,Group C
23,68,2,2,1,9,55,2,1,0,1,2,1,2,3,0,0,1,Female,64,SIM-0982,synthetic_simulation,4,1,4,2,3,5,5,2,2,1,1,5,5,5,2,2,Buddhism,Colombo,Group D
14,62,0,2,0,4,100,1,1,1,1,2,1,1,3,0,1,2,Non-binary,62,SIM-0983,synthetic_simulation,4,2,1,4,4,4,4,4,1,5,1,1,3,1,5,2,Hinduism,Colombo,Group D
20,95,2,1,1,7,100,1,0,3,1,2,0,1,2,0,1,2,Non-binary,69,SIM-0984,synthetic_simulation,2,2,5,1,4,4,2,4,4,5,3,2,5,3,3,2,Christianity,Negombo,Group C
20,63,1,1,1,8,76,2,1,3,2,2,1,1,4,0,2,2,Female,64,SIM-0985,synthetic_simulation,3,1,5,5,1,1,4,1,1,1,4,2,2,1,5,4,Christianity,Negombo,Group B
13,70,0,2,0,10,78,2,1,1,1,2,1,0,2,0,1,0,Male,61,SIM-0986,synthetic_simulation,3,2,5,5,1,3,5,2,3,4,5,2,2,4,5,5,Islam,Kandy,Group B
29,88,2,0,0,7,96,1,1,2,1,1,1,2,2,0,1,2,Non-binary,72,SIM-0987,synthetic_simulation,5,4,1,3,2,2,3,5,4,5,4,1,4,4,1,2,Buddhism,Galle,Group B
25,76,2,1,1,6,88,1,1,1,2,2,0,0,3,0,0,0,Non-binary,66,SIM-0988,synthetic_simulation,4,2,2,3,1,3,2,4,2,1,2,3,5,2,2,3,Christianity,Negombo,Group A
19,95,0,1,0,10,58,1,1,2,0,2,1,2,3,0,1,2,Non-binary,69,SIM-0989,synthetic_simulation,3,5,1,4,1,4,4,1,1,2,4,1,3,4,4,2,Hinduism,Negombo,Group A
20,72,2,2,0,8,90,0,0,2,1,1,0,1,2,0,0,2,Male,65,SIM-0990,synthetic_simulation,2,4,4,3,3,2,5,4,4,1,5,1,3,3,1,1,Buddhism,Galle,Group D
21,60,0,2,1,9,62,2,1,2,1,2,1,2,3,0,1,2,Female,64,SIM-0991,synthetic_simulation,2,3,3,1,5,5,5,2,3,1,5,3,2,3,2,3,Buddhism,Jaffna,Group B
8,72,1,2,1,5,72,2,1,3,0,1,0,2,4,0,1,2,Non-binary,62,SIM-0992,synthetic_simulation,3,2,3,2,2,5,5,2,5,2,1,3,2,3,1,2,Christianity,Colombo,Group A
19,83,2,2,0,8,77,0,1,1,1,2,1,2,4,0,1,0,Male,66,SIM-0993,synthetic_simulation,4,2,4,2,3,2,3,3,2,5,1,2,2,2,2,1,Islam,Negombo,Group A
16,75,1,1,1,5,86,2,1,0,1,2,1,2,1,0,0,1,Female,62,SIM-0994,synthetic_simulation,2,5,4,4,2,4,2,5,4,2,5,2,5,1,2,4,Islam,Negombo,Group D
14,81,2,2,1,5,58,0,1,3,1,0,1,0,4,0,2,1,Male,66,SIM-0995,synthetic_simulation,5,5,3,2,5,1,4,5,4,5,1,2,3,2,5,1,Islam,Colombo,Group B
18,95,2,0,0,8,54,2,1,2,0,2,1,1,3,0,0,1,Male,70,SIM-0996,synthetic_simulation,2,1,2,4,2,3,2,1,4,4,1,1,5,4,2,5,Christianity,Negombo,Group A
31,96,2,2,1,8,93,1,1,3,1,2,1,2,3,0,1,2,Non-binary,75,SIM-0997,synthetic_simulation,1,1,2,3,1,3,5,5,1,5,1,5,3,3,3,5,Other,Galle,Group D
24,71,1,0,1,6,91,2,1,3,0,2,1,1,2,0,1,0,Female,67,SIM-0998,synthetic_simulation,1,1,2,3,5,1,3,2,2,3,5,4,3,2,3,4,Hinduism,Negombo,Group A
17,78,1,2,1,9,76,1,1,4,2,2,1,2,2,0,0,2,Female,66,SIM-0999,synthetic_simulation,4,5,4,1,3,1,3,5,2,5,1,5,4,2,3,4,Hinduism,Kandy,Group B
23,82,2,0,0,6,83,2,1,2,2,2,0,2,3,0,2,1,Male,71,SIM-1000,synthetic_simulation,3,1,3,2,3,5,5,1,1,3,2,3,2,3,3,4,Islam,Negombo,Group B
28,98,0,2,1,7,86,2,1,2,2,0,0,1,2,0,1,2,Non-binary,75,SIM-1001,synthetic_simulation,4,1,3,1,4,1,2,4,1,5,5,1,5,5,1,1,Islam,Colombo,Group B
26,100,0,0,0,7,74,1,1,1,2,2,1,1,2,0,1,0,Male,72,SIM-1002,synthetic_simulation,4,3,3,5,3,2,2,5,1,2,4,1,5,3,4,1,Hinduism,Galle,Group C
20,69,0,2,0,7,63,1,1,2,1,2,0,0,2,0,1,1,Non-binary,64,SIM-1003,synthetic_simulation,4,1,1,1,4,5,3,5,3,5,3,4,2,5,4,4,Christianity,Negombo,Group B
16,89,2,2,1,9,74,2,0,1,1,2,1,1,3,0,1,0,Non-binary,65,SIM-1004,synthetic_simulation,4,2,1,4,1,4,1,2,4,1,3,5,5,3,2,1,Buddhism,Jaffna,Group C
24,75,1,2,0,5,98,0,1,1,1,2,1,2,3,0,1,2,Non-binary,67,SIM-1005,synthetic_simulation,5,5,5,4,3,5,3,2,3,5,2,3,4,1,4,5,Hinduism,Galle,Group D
22,60,2,2,0,6,92,1,1,2,1,0,1,0,2,0,1,2,Male,63,SIM-1006,synthetic_simulation,5,4,1,1,5,5,3,4,2,2,5,4,5,5,1,2,Hinduism,Galle,Group D
25,60,2,1,1,5,73,1,1,1,2,2,1,0,2,0,1,2,Male,62,SIM-1007,synthetic_simulation,2,3,2,3,4,3,4,3,1,2,4,1,3,5,3,3,Buddhism,Jaffna,Group A
24,78,1,0,1,10,61,0,1,2,2,2,1,2,4,0,0,1,Non-binary,69,SIM-1008,synthetic_simulation,1,5,2,5,3,1,3,5,4,5,5,4,2,2,3,4,Buddhism,Negombo,Group D
26,80,2,2,1,7,94,2,1,1,1,2,0,2,2,0,2,1,Female,70,SIM-1009,synthetic_simulation,4,5,2,1,1,2,1,2,5,5,4,2,2,5,3,5,Other,Kandy,Group C
17,61,1,2,1,6,82,0,1,0,2,0,1,1,4,0,2,2,Non-binary,63,SIM-1010,synthetic_simulation,2,2,2,3,5,1,3,3,4,5,4,5,4,4,4,1,Hinduism,Colombo,Group B
28,87,2,2,1,7,70,2,1,2,1,2,1,1,2,0,2,2,Male,71,SIM-1011,synthetic_simulation,1,1,5,1,5,3,2,5,5,4,5,3,5,2,4,3,Buddhism,Galle,Group D
21,72,2,1,1,8,56,2,1,0,1,2,1,1,4,0,1,2,Male,63,SIM-1012,synthetic_simulation,3,2,2,2,1,1,4,5,4,3,1,2,3,2,5,4,Hinduism,Kandy,Group A
32,82,1,2,1,8,88,1,1,0,0,2,1,2,2,0,0,1,Female,71,SIM-1013,synthetic_simulation,5,1,4,4,3,2,4,3,1,5,3,5,1,1,5,1,Buddhism,Colombo,Group D
16,72,2,2,1,6,66,1,1,0,1,2,0,2,4,0,0,2,Female,63,SIM-1014,synthetic_simulation,1,1,4,2,2,1,3,2,5,5,1,2,3,2,4,1,Islam,Colombo,Group B
30,67,2,0,1,6,80,0,1,0,1,2,1,1,4,0,1,1,Male,68,SIM-1015,synthetic_simulation,3,5,4,2,3,3,4,4,5,3,3,4,3,2,3,3,Islam,Negombo,Group A
21,76,2,1,1,5,78,0,0,0,1,0,1,1,3,0,1,2,Male,65,SIM-1016,synthetic_simulation,1,1,1,5,4,2,4,5,2,1,1,3,5,4,4,1,Islam,Kandy,Group A
16,69,0,0,1,7,85,2,1,0,0,0,0,0,3,0,1,2,Female,66,SIM-1017,synthetic_simulation,5,3,3,3,4,1,3,1,4,4,5,4,1,2,1,3,Hinduism,Galle,Group D
17,81,1,2,1,9,77,2,1,3,1,2,1,1,4,0,0,0,Male,66,SIM-1018,synthetic_simulation,5,3,5,4,3,3,1,1,3,4,5,4,4,5,5,5,Hinduism,Galle,Group A
18,68,0,0,0,6,82,1,1,0,2,0,1,2,3,0,1,2,Non-binary,66,SIM-1019,synthetic_simulation,2,3,4,2,4,3,3,1,3,1,4,5,5,1,3,4,Hinduism,Negombo,Group C
23,80,1,1,1,8,54,2,1,0,2,0,0,2,2,0,1,2,Female,65,SIM-1020,synthetic_simulation,4,5,4,4,2,5,2,4,2,3,2,3,2,4,5,1,Christianity,Galle,Group B
23,66,2,0,0,6,83,2,1,0,0,2,1,2,2,0,1,2,Male,66,SIM-1021,synthetic_simulation,1,2,2,3,2,2,5,5,2,3,5,3,1,3,2,2,Islam,Colombo,Group C
17,87,2,2,1,5,60,2,1,4,2,2,0,2,3,1,1,2,Female,67,SIM-1022,synthetic_simulation,1,4,4,1,5,2,1,2,2,2,3,4,2,3,2,3,Buddhism,Negombo,Group B
20,90,0,2,0,8,70,2,1,0,2,2,0,1,3,0,1,1,Male,68,SIM-1023,synthetic_simulation,3,1,2,2,4,1,3,2,1,3,4,3,1,3,2,5,Other,Colombo,Group A
33,64,2,1,1,10,76,1,1,2,0,0,0,1,3,0,1,2,Male,68,SIM-1024,synthetic_simulation,5,4,2,3,3,5,1,4,1,4,3,1,2,4,4,2,Christianity,Colombo,Group D
30,79,1,2,0,8,84,2,1,3,1,2,0,0,3,0,0,1,Female,69,SIM-1025,synthetic_simulation,1,2,3,4,5,2,5,5,1,2,1,3,5,3,5,4,Hinduism,Jaffna,Group C
23,63,2,1,1,6,87,1,1,1,2,2,1,1,2,0,2,2,Male,64,SIM-1026,synthetic_simulation,5,2,1,3,2,3,4,3,1,5,2,4,1,5,1,5,Islam,Jaffna,Group C
20,84,2,2,0,6,85,2,1,0,2,2,0,2,3,0,1,1,Non-binary,67,SIM-1027,synthetic_simulation,1,5,2,1,5,2,4,3,2,5,5,1,4,3,5,3,Christianity,Negombo,Group C
21,71,2,2,1,10,55,1,1,1,2,2,1,0,4,0,1,1,Non-binary,63,SIM-1028,synthetic_simulation,2,3,2,3,1,5,5,5,2,5,1,1,5,3,3,5,Islam,Colombo,Group A
24,81,1,0,1,7,69,2,1,3,1,2,1,0,3,0,0,2,Non-binary,67,SIM-1029,synthetic_simulation,4,3,3,4,4,4,4,5,1,2,4,5,1,1,4,5,Buddhism,Negombo,Group D
14,81,2,0,1,6,64,1,0,2,0,0,1,1,2,0,1,0,Male,64,SIM-1030,synthetic_simulation,1,2,2,2,3,3,1,2,1,4,3,4,2,3,5,5,Other,Jaffna,Group A
18,97,1,2,0,7,70,1,1,0,0,2,1,1,2,1,1,2,Non-binary,66,SIM-1031,synthetic_simulation,5,5,5,2,2,2,4,4,5,3,2,3,3,3,4,4,Christianity,Negombo,Group B
10,82,0,2,0,7,82,1,1,2,1,0,0,1,4,0,1,2,Non-binary,65,SIM-1032,synthetic_simulation,2,5,1,5,5,3,5,4,4,2,5,1,1,2,4,2,Other,Kandy,Group B
22,83,2,2,1,8,60,1,0,4,2,2,1,1,2,0,2,1,Non-binary,68,SIM-1033,synthetic_simulation,1,1,5,4,3,1,5,2,5,4,3,4,5,5,1,5,Christianity,Negombo,Group D
24,76,1,0,0,9,75,1,1,0,1,2,0,2,5,0,1,2,Female,66,SIM-1034,synthetic_simulation,3,3,4,5,4,3,5,1,4,3,5,5,2,4,3,1,Islam,Kandy,Group B
17,98,0,0,0,9,94,1,1,0,0,1,1,0,3,0,0,2,Female,71,SIM-1035,synthetic_simulation,4,2,1,5,3,2,2,3,1,1,5,2,5,1,1,5,Hinduism,Negombo,Group A
29,91,2,0,1,7,87,2,0,2,2,0,0,0,4,0,0,2,Non-binary,74,SIM-1036,synthetic_simulation,1,4,4,1,4,1,1,5,1,4,3,2,2,4,1,5,Islam,Kandy,Group A
13,71,2,0,0,7,86,1,1,2,1,2,1,2,3,0,2,2,Male,65,SIM-1037,synthetic_simulation,2,3,2,4,4,1,5,3,1,1,5,3,5,3,4,4,Hinduism,Kandy,Group C
11,94,1,0,1,8,92,0,1,0,2,2,1,1,4,0,1,2,Non-binary,68,SIM-1038,synthetic_simulation,3,1,3,2,4,1,1,3,5,5,4,2,1,2,4,4,Hinduism,Kandy,Group D
21,77,2,0,1,6,70,1,0,2,0,2,0,2,2,0,0,2,Female,68,SIM-1039,synthetic_simulation,2,5,5,4,5,4,2,4,2,5,2,1,1,3,1,4,Hinduism,Kandy,Group A
26,93,2,2,0,8,88,2,1,1,2,0,1,1,4,1,0,2,Male,72,SIM-1040,synthetic_simulation,2,2,4,1,4,4,1,2,4,4,1,1,1,3,2,4,Islam,Galle,Group C
30,93,0,0,1,7,53,2,1,3,1,2,0,0,2,0,2,1,Non-binary,74,SIM-1041,synthetic_simulation,3,3,2,4,3,1,3,1,5,1,2,4,2,1,2,5,Islam,Galle,Group C
17,68,1,0,0,8,53,2,1,0,1,2,1,1,2,0,0,2,Non-binary,61,SIM-1042,synthetic_simulation,2,4,5,4,1,2,2,1,1,2,1,3,4,1,1,5,Other,Negombo,Group C
26,88,1,1,0,10,67,1,1,0,1,1,0,2,3,0,1,0,Male,65,SIM-1043,synthetic_simulation,3,1,5,5,3,1,2,2,2,3,4,4,5,4,4,3,Christianity,Jaffna,Group A
20,72,0,1,0,8,60,1,1,0,1,2,1,1,5,0,1,2,Female,63,SIM-1044,synthetic_simulation,1,1,4,4,5,1,4,3,5,5,2,4,4,3,4,4,Hinduism,Colombo,Group B
19,72,0,2,1,7,76,2,1,1,2,0,1,2,2,0,1,1,Female,66,SIM-1045,synthetic_simulation,3,3,2,5,4,3,5,2,4,5,4,3,4,4,3,3,Buddhism,Galle,Group D
